idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
85,timeout,nan,5.324835163116455,300,2.119820200478037,9.09
86,timeout,nan,10.206041007995607,300,2.100832672715187,9.09
87,timeout,nan,4.1563845710754395,300,2.1907292521496613,9.08
88,timeout,nan,6.864309856414795,300,2.0991321682433286,9.09
89,timeout,nan,2.218135021209717,300,2.085962430263559,9.09
90,timeout,nan,4.64612512588501,300,2.1195013691981632,9.09
91,timeout,nan,4.880059719085693,300,2.129244717036684,9.09
92,timeout,nan,6.76916605758667,300,2.0747922364622355,9.08
93,timeout,nan,5.030804443359375,300,2.077545945843061,9.09
94,timeout,nan,2.364682287216186,300,2.1106745802114406,9.09
95,timeout,nan,4.1272107696533205,300,2.0898204124967257,9.08
96,timeout,nan,0.6699093761444093,300,2.108952409600218,9.08
97,timeout,nan,2.4532796897888183,300,2.199447635139028,9.1
98,timeout,nan,3.628919750213623,300,2.1282624984780947,9.08
99,timeout,nan,7.852632225036621,300,2.099494823316733,9.09
