idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
71,timeout,nan,0.3795351753234863,300,2.8497872007948657,9.09
72,timeout,nan,1.6554754943847656,300,2.6281360584373274,9.09
73,timeout,nan,0.4963779048919678,300,3.1694049747195097,9.09
74,goal,5.0616,3.3445521850585935,152,4.202864980410882,4.6
75,timeout,nan,2.105200647354126,300,3.052492312937975,9.09
76,timeout,nan,2.3551702461242674,300,2.91429334477211,9.09
77,goal,4.6953000000000005,2.9060473251342773,141,4.29575854316618,4.27
78,timeout,nan,4.7599501724243165,300,2.8180873636342585,9.09
79,timeout,nan,1.7080826797485351,300,2.595061337137595,9.09
80,timeout,nan,0.7906863050460815,300,2.522420826566716,9.09
81,goal,5.094900000000001,0.6081764392852782,153,4.236363309143367,4.63
82,goal,4.5288,2.7621763496398923,136,4.421329136088709,4.12
83,goal,4.6953000000000005,3.9421944961547846,141,4.363825807625309,4.27
84,timeout,nan,3.172486001968384,300,2.5173141052791226,9.09
85,goal,7.192800000000001,2.875905853271484,216,3.525547196898885,6.54
86,timeout,nan,10.199414878845216,300,3.422427017350371,9.09
87,goal,6.160500000000001,4.980484111785889,185,3.714458563541238,5.6
88,timeout,nan,6.265638793945312,300,3.163145542498678,9.09
89,timeout,nan,0.9090143661499024,300,2.069563208958134,9.09
90,goal,8.125200000000001,4.640179443359375,244,3.0387393337727877,7.39
91,timeout,nan,2.973110813140869,300,2.8276200581341984,9.09
92,timeout,nan,0.8287548475265503,300,2.706805047018764,9.09
93,timeout,nan,5.220961380004883,300,3.327583969856302,9.09
94,timeout,nan,1.2011030883789064,300,2.7925219186736894,9.09
95,timeout,nan,0.9631062459945678,300,3.143144312929362,9.09
96,timeout,nan,0.6509001436233521,300,2.831467550906042,9.09
97,goal,8.1918,2.336289180755615,246,3.0478525580762605,7.45
98,timeout,nan,1.3220936355590822,300,3.412393740369007,9.08
99,goal,8.2584,6.9988357429504395,248,3.483034315890813,7.52
