idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
48,static_collision,nan,1.2279956827163696,65,4.6283912539482115,1.99
49,static_collision,nan,1.505109661102295,22,2.296519401398572,0.7
50,static_collision,nan,1.5038028450012206,56,4.390571870974132,1.72
51,static_collision,nan,10.261739173889161,28,2.8324211223849227,0.87
52,static_collision,nan,4.875357028961181,77,4.815291322090409,2.36
53,timeout,nan,0.3859629936218261,300,2.260747975508372,9.09
54,timeout,nan,2.613047103881836,300,2.044886688888073,9.09
55,goal,5.794200000000001,2.3575602283477783,174,3.39440294132493,5.27
56,static_collision,nan,inf,0,0.0,0.02
57,static_collision,nan,3.6790983390808103,105,4.572847742409933,3.21
58,static_collision,nan,1.3152513160705566,279,2.4850964921670147,8.49
59,static_collision,nan,3.9598850097656246,3,0.39956213037172955,0.11
60,static_collision,nan,1.1376810960769654,79,2.9968322473990767,2.42
61,static_collision,nan,11.154758125305177,71,4.758776042033249,2.18
62,static_collision,nan,16.478748489379882,38,3.4803985231801082,1.18
63,static_collision,nan,1.5931002254486084,196,3.1082792527669545,5.97
64,goal,5.1282000000000005,5.3936387672424315,154,3.79922063068136,4.67
65,static_collision,nan,4.799983516693115,22,2.2954472614960237,0.69
66,static_collision,nan,inf,0,0.0,0.03
67,timeout,nan,6.643768238067627,300,2.0947081799060108,9.09
68,static_collision,nan,4.143283382415771,8,0.8851338606327772,0.27
69,static_collision,nan,inf,0,0.0,0.03
70,static_collision,nan,2.380815502166748,23,2.397080691612285,0.72
71,static_collision,nan,0.43075177764892575,104,4.677375789731741,3.18
72,timeout,nan,1.0890274181365966,300,2.30193093508482,9.09
73,timeout,nan,2.340108116149902,300,1.736191997155547,9.09
74,static_collision,nan,3.0975781936645506,40,3.666767671331763,1.23
75,timeout,nan,2.955319999694824,300,2.431367085079352,9.1
76,static_collision,nan,1.7154605350494385,38,3.6732120145308342,1.18
77,static_collision,nan,2.907598476409912,94,4.772061553407223,2.87
78,timeout,nan,4.211037170410156,300,0.9057648172501164,9.1
79,goal,5.6610000000000005,1.2612794370651246,170,3.4968404538491193,5.15
80,timeout,nan,0.6088998870849609,300,2.345490343173345,9.09
81,dyn_collision,nan,-0.023188859939575257,45,4.0722530924755596,1.39
82,static_collision,nan,4.435423686981201,54,4.361738749952228,1.66
83,static_collision,nan,7.241205726623535,36,3.2783626640836396,1.11
84,timeout,nan,3.106595254898071,300,2.0920449678848185,9.09
85,static_collision,nan,4.1441634712219235,99,4.651211183179509,3.02
86,static_collision,nan,10.205800682067872,59,4.472125730777191,1.82
87,static_collision,nan,5.74629316329956,41,3.224320072226408,1.27
88,timeout,nan,6.294001544952392,300,2.2318494603286188,9.1
89,timeout,nan,0.33491011667251586,300,2.0225544977063934,9.09
90,goal,6.0939000000000005,4.645110416412353,183,3.2338943432589047,5.54
91,timeout,nan,4.097102165222168,300,1.4079725437487165,9.09
92,timeout,nan,3.2412326984405517,300,2.3731211265921592,9.09
93,timeout,nan,4.0044434547424315,300,2.1578148616260537,9.09
94,timeout,nan,0.7813327283859253,300,1.6069938480108976,9.09
95,timeout,nan,3.517359466552734,300,2.2074197778726616,9.08
96,static_collision,nan,0.32839502716064456,57,3.493239545508435,1.75
97,static_collision,nan,2.7034225025177,25,2.511722742319107,0.79
98,goal,5.2614,2.1166433391571045,158,3.7131442467245876,4.79
99,static_collision,nan,7.852521598815918,58,4.453852224452742,1.78
